_key,ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,,2569356727,plays
109,2024-02-06T16:41:28Z,ios,171918,US,73.11.100.100,The Promise,SZA,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,logout,FALSE,FALSE,FALSE,1707233065,FALSE,,,
110,2024-02-07T05:25:17Z,ios,754280,US,73.11.100.100,Something To Believe In,Justin Timberlake,Spectacular! (Music from the Nickelodeon Original Movie),spotify:track:61qE29qWuGTyGuk2DQF9he,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707282760,FALSE,,,
111,2024-02-07T05:57:52Z,ios,66261,US,73.11.100.100,For The First Time,Gloria Gaynor,Spectacular! (Music from the Nickelodeon Original Movie),spotify:track:6Z5bzlnZmWOlw7JLrlG5r4,,,,clickrow,logout,FALSE,FALSE,FALSE,1707283518,FALSE,,,
112,2024-02-07T06:01:47Z,ios,220960,US,73.11.100.100,The Promise,The Chiffons,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707285487,FALSE,,,
113,2024-02-07T06:05:29Z,ios,220960,US,73.11.100.100,The Promise,Roy Orbison,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707285708,FALSE,,,
114,2024-02-07T06:09:11Z,ios,220960,US,73.11.100.100,The Promise,MØ,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707285929,FALSE,,,
115,2024-02-07T06:12:52Z,ios,220960,US,73.11.100.100,The Promise,BØRNS,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707286151,FALSE,,,
116,2024-02-07T06:16:33Z,ios,220960,US,73.11.100.100,The Promise,Wet,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707286372,FALSE,,,
117,2024-02-07T06:20:15Z,ios,220960,US,73.11.100.100,The Promise,GROUPLOVE,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707286594,FALSE,,,
118,2024-02-07T06:23:56Z,ios,220960,US,73.11.100.100,The Promise,Washed Out,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707286815,FALSE,,,
119,2024-02-07T18:27:43Z,ios,145780,US,166.199.5.177,The Promise,The Proclaimers,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707287037,FALSE,,,
120,2024-02-07T18:32:30Z,ios,285706,US,166.199.5.177,Heartbreaker (feat. Jay-Z),Soulja Boy,Rainbow,spotify:track:0jsANwwkkHyyeNyuTFq2XO,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707330464,FALSE,,,
121,2024-02-07T18:37:16Z,ios,285706,US,166.199.5.177,Heartbreaker (feat. Jay-Z),The Lagoons,Rainbow,spotify:track:0jsANwwkkHyyeNyuTFq2XO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707330750,FALSE,,,
122,2024-02-07T18:42:02Z,ios,285706,US,166.199.5.177,Heartbreaker (feat. Jay-Z),The Temper Trap,Rainbow,spotify:track:0jsANwwkkHyyeNyuTFq2XO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707331036,FALSE,,,
123,2024-02-07T18:46:48Z,ios,285706,US,166.199.5.177,Heartbreaker (feat. Jay-Z),Elaine Hagenberg,Rainbow,spotify:track:0jsANwwkkHyyeNyuTFq2XO,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707331322,FALSE,,,
124,2024-02-07T18:47:14Z,ios,24181,US,166.199.5.177,Heartbreaker (feat. Jay-Z),Denes Agay,Rainbow,spotify:track:0jsANwwkkHyyeNyuTFq2XO,,,,trackdone,logout,FALSE,FALSE,FALSE,1707331609,FALSE,,,
125,2024-02-07T22:18:17Z,ios,710656,US,73.11.100.100,Spaceship,Northwest Girlchoir,The College Dropout,spotify:track:1ko2NuvWlQdxtNRc8QQzmT,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707332352,FALSE,,,
126,2024-02-07T22:19:03Z,ios,44800,US,73.11.100.100,Cater 2 U,Miami Choral Society: A Children's Choir,Destiny Fulfilled,spotify:track:6uYAPqxP69zfpCbsTHXgiz,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707344298,FALSE,,,
127,2024-02-07T22:28:16Z,ios,544831,US,73.11.100.100,Something To Believe In,Charles Albert Tindley,Spectacular! (Music from the Nickelodeon Original Movie),spotify:track:61qE29qWuGTyGuk2DQF9he,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707344343,FALSE,,,
128,2024-02-07T22:31:35Z,ios,199116,US,73.11.100.100,Don't Run Away,The Celebration Choir,Let It Shine,spotify:track:6knXMt7UIPPJveAtsP1Dq4,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707344897,FALSE,,,
129,2024-02-07T22:31:43Z,ios,0,US,73.11.100.100,Don't Run Away,Bernadette Farrell,Let It Shine,spotify:track:6knXMt7UIPPJveAtsP1Dq4,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707345095,FALSE,,,
130,2024-02-07T22:34:48Z,ios,184021,US,73.11.100.100,Me And You,Jacob Hershberger,Let It Shine,spotify:track:33pEKWX4isAp2xAp82gzbj,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1707345104,FALSE,,,
131,2024-02-08T05:07:30Z,ios,45418,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Zach Bryan,Louder Than Bombs,spotify:track:1H5N26VqHR4JhuaRKY2I0u,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707368804,FALSE,,,
132,2024-02-08T05:10:13Z,ios,162920,US,73.11.100.100,This Charming Man - 2011 Remaster,Luke Combs,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707368851,FALSE,,,
133,2024-02-08T05:12:06Z,ios,112706,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Jon Pardi,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707369013,FALSE,,,
134,2024-02-08T05:15:42Z,ios,215760,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Alan Jackson,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707369127,FALSE,,,
135,2024-02-08T05:17:04Z,ios,80483,US,73.11.100.100,There Is a Light That Never Goes Out - Take 1,Jake Owen,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,trackdone,backbtn,FALSE,TRUE,FALSE,1707369343,FALSE,,,
136,2024-02-08T05:17:05Z,ios,626,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Dave Matthews Band,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,backbtn,backbtn,FALSE,TRUE,FALSE,1707369425,FALSE,,,
137,2024-02-08T05:18:57Z,ios,112706,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Jackson 5,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1707369425,FALSE,,,
138,2024-02-08T05:21:35Z,ios,155942,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Nick Jonas,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1707369537,FALSE,,,
139,2024-02-08T05:52:09Z,ios,433385,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Khalid,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,appload,trackdone,FALSE,FALSE,FALSE,1707371092,FALSE,,,
140,2024-02-08T05:56:35Z,ios,265466,US,73.11.100.100,There Is a Light That Never Goes Out - Take 1,Jamila Woods,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707371529,FALSE,,,
141,2024-02-08T05:58:39Z,ios,116546,US,73.11.100.100,Bigmouth Strikes Again - 2011 Remaster,Jhené Aiko,The Queen Is Dead,spotify:track:2OErSh4oVVAUll0vHxdr6p,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707371795,FALSE,,,
142,2024-02-08T06:01:45Z,ios,186626,US,73.11.100.100,Back to the Old House - 2011 Remaster,Ben Harper And The Innocent Criminals,Louder Than Bombs,spotify:track:6LUGvXEAK8WxIBYK43uoTb,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707371920,FALSE,,,
143,2024-02-08T06:04:29Z,ios,162920,US,73.11.100.100,This Charming Man - 2011 Remaster,Cage The Elephant,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707372106,FALSE,,,
144,2024-02-08T06:06:21Z,ios,112706,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Vance Joy,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707372269,FALSE,,,
145,2024-02-08T06:14:46Z,ios,215760,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,The Strokes,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707372382,FALSE,,,
146,2024-02-08T06:19:16Z,ios,265466,US,73.11.100.100,There Is a Light That Never Goes Out - Take 1,Elvis Presley,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707372886,FALSE,,,
147,2024-02-08T06:19:25Z,ios,8127,US,73.11.100.100,Bigmouth Strikes Again - 2011 Remaster,Jonas Brothers,The Queen Is Dead,spotify:track:2OErSh4oVVAUll0vHxdr6p,,,,trackdone,backbtn,FALSE,TRUE,FALSE,1707373156,FALSE,,,
148,2024-02-08T06:23:50Z,ios,265466,US,73.11.100.100,There Is a Light That Never Goes Out - Take 1,Jon Bellion,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1707373166,FALSE,,,
149,2024-02-08T06:25:33Z,ios,101396,US,73.11.100.100,Bigmouth Strikes Again - 2011 Remaster,Lil Mama,The Queen Is Dead,spotify:track:2OErSh4oVVAUll0vHxdr6p,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1707373430,FALSE,,,
150,2024-02-08T16:43:22Z,ios,162920,US,73.11.100.100,This Charming Man - 2011 Remaster,Fleetwood Mac,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707410440,FALSE,,,
151,2024-02-08T16:45:15Z,ios,112706,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Concrete Blonde,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707410602,FALSE,,,
152,2024-02-08T16:45:21Z,ios,4497,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Lorde,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,backbtn,FALSE,TRUE,FALSE,1707410716,FALSE,,,
153,2024-02-08T16:45:23Z,ios,975,US,73.11.100.100,This Charming Man - 2011 Remaster,Leona Lewis,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,1707410723,FALSE,,,
154,2024-02-08T16:45:23Z,ios,1369,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",MARINA,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,backbtn,backbtn,FALSE,TRUE,FALSE,1707410722,FALSE,,,
155,2024-02-08T16:47:15Z,ios,112706,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",EDEN,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1707410724,FALSE,,,
156,2024-02-08T16:47:26Z,ios,9650,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Louis The Child,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707410836,FALSE,,,
157,2024-02-08T16:52:17Z,ios,288397,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Miguel,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707410847,FALSE,,,
158,2024-02-08T16:52:49Z,ios,31049,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Empress Of,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,backbtn,FALSE,TRUE,FALSE,1707411137,FALSE,,,
159,2024-02-08T16:54:41Z,ios,112706,US,73.11.100.100,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Shwayze,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,backbtn,trackdone,FALSE,FALSE,FALSE,1707411170,FALSE,,,
160,2024-02-08T16:58:17Z,ios,215760,US,73.11.100.100,Heaven Knows I'm Miserable Now - 2011 Remaster,Joji,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707411281,FALSE,,,
161,2024-02-08T17:00:37Z,ios,26842,US,73.11.100.100,There Is a Light That Never Goes Out - Take 1,Nelly,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707411498,FALSE,,,
162,2024-02-08T17:19:53Z,ios,240448,US,73.11.100.100,Keep Ya Head Up,Ice Cube,Greatest Hits,spotify:track:4Tttv4p2xuAq1LpQ7LI95E,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1707411638,FALSE,,,
163,2024-02-08T21:59:20Z,ios,97877,US,166.199.5.177,Keep Ya Head Up,BROCKHAMPTON,Greatest Hits,spotify:track:4Tttv4p2xuAq1LpQ7LI95E,,,,appload,endplay,FALSE,TRUE,FALSE,1707415247,FALSE,,,
164,2024-02-08T22:09:13Z,ios,593047,US,166.199.5.177,Damn It Feels Good to Be a Gangsta,Little Mix,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707429562,FALSE,,,
165,2024-02-08T22:14:24Z,ios,310600,US,166.199.5.177,Damn It Feels Good to Be a Gangsta,Arizona Zervas,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707430154,FALSE,,,
166,2024-02-08T22:19:35Z,ios,310600,US,166.199.5.177,Damn It Feels Good to Be a Gangsta,Wham!,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707430465,FALSE,,,
167,2024-02-08T22:40:11Z,ios,347360,US,166.199.5.177,Damn It Feels Good to Be a Gangsta,In The Valley Below,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707430776,FALSE,,,
168,2024-02-08T22:45:23Z,ios,310600,US,166.199.5.177,Damn It Feels Good to Be a Gangsta,Nivea,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707432012,FALSE,,,
169,2024-02-08T22:50:33Z,ios,310600,US,166.199.5.177,Damn It Feels Good to Be a Gangsta,Vanessa Hudgens,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707432323,FALSE,,,
170,2024-02-09T00:35:44Z,ios,170716,US,73.11.100.100,Damn It Feels Good to Be a Gangsta,Player,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707432634,FALSE,,,
171,2024-02-09T00:36:33Z,ios,44480,US,73.11.100.100,Keep Ya Head Up,PnB Rock,Greatest Hits,spotify:track:4Tttv4p2xuAq1LpQ7LI95E,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707438945,FALSE,,,
172,2024-02-09T00:38:43Z,ios,129280,US,73.11.100.100,Damn It Feels Good to Be a Gangsta,Lana Del Rey,Uncut Dope,spotify:track:0HOqINudNgQFpg1le5Hnqe,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707438994,FALSE,,,
173,2024-02-09T00:43:25Z,ios,282346,US,73.11.100.100,My Mind Playin Tricks on Me,Tears For Fears,Uncut Dope,spotify:track:4YH7AZpdCXEAGOsSAZYPOq,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1707439123,FALSE,,,
174,2024-02-09T05:00:38Z,ios,612650,US,107.122.84.146,Keep Ya Head Up,J. Cole,Greatest Hits,spotify:track:4Tttv4p2xuAq1LpQ7LI95E,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707454221,FALSE,,,
175,2024-02-09T05:05:13Z,ios,276115,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,Cody Simpson,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707454838,FALSE,,,
176,2024-02-09T05:07:33Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,Mira Billotte,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455114,FALSE,,,
177,2024-02-09T05:09:53Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,The Rolling Stones,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455253,FALSE,,,
178,2024-02-09T05:12:12Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,The Mamas & The Papas,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455393,FALSE,,,
179,2024-02-09T05:14:32Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,The Velvet Underground,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455532,FALSE,,,
180,2024-02-09T05:16:51Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,Elton John,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455672,FALSE,,,
181,2024-02-09T05:19:12Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,10cc,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455812,FALSE,,,
182,2024-02-09T05:21:31Z,ios,139091,US,107.122.84.146,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,The Police,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707455952,FALSE,,,
183,2024-02-09T13:53:26Z,ios,2646,US,107.122.84.145,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,Creedence Clearwater Revival,The Hunger Games: The Ballad of Songbirds & Snakes,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707456091,FALSE,,,
184,2024-02-09T13:57:07Z,ios,220960,US,107.122.84.145,The Promise,Avril Lavigne,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707486807,FALSE,,,
185,2024-02-09T14:00:48Z,ios,220960,US,107.122.84.145,The Promise,Bruce Springsteen,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707487027,FALSE,,,
186,2024-02-09T14:04:29Z,ios,220960,US,107.122.84.145,The Promise,Eric Church,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707487249,FALSE,,,
187,2024-02-09T14:08:11Z,ios,220960,US,107.122.84.145,The Promise,The Beach Boys,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707487470,FALSE,,,
188,2024-02-09T14:11:52Z,ios,220960,US,107.122.84.145,The Promise,Van Morrison,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707487692,FALSE,,,
189,2024-02-09T14:12:41Z,ios,47174,US,107.122.84.145,The Promise,Led Zeppelin,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,trackdone,logout,FALSE,FALSE,FALSE,1707487913,FALSE,,,
190,2024-02-09T14:18:58Z,ios,112706,US,107.122.84.145,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Pink Floyd,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707488227,FALSE,,,
191,2024-02-09T14:22:34Z,ios,215760,US,107.122.84.145,Heaven Knows I'm Miserable Now - 2011 Remaster,America,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707488339,FALSE,,,
192,2024-02-09T14:27:00Z,ios,265466,US,107.122.84.145,There Is a Light That Never Goes Out - Take 1,Buffalo Springfield,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707488555,FALSE,,,
193,2024-02-09T14:27:26Z,ios,24748,US,107.122.84.145,Bigmouth Strikes Again - 2011 Remaster,Eagles,The Queen Is Dead,spotify:track:2OErSh4oVVAUll0vHxdr6p,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1707488821,FALSE,,,
194,2024-02-09T14:31:07Z,ios,221533,US,107.122.84.145,This Night Has Opened My Eyes - 2011 Remaster,MUNA,Hatful of Hollow,spotify:track:69Kzq3FMkDwiSFBQzRckFD,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1707488847,FALSE,,,
195,2024-02-09T14:31:57Z,ios,48558,US,107.122.84.145,Pretty Girls Make Graves - 2011 Remaster,King Harvest,The Smiths,spotify:track:3wUMcPzXcmaeW8QxTdyXQO,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707489068,FALSE,,,
196,2024-02-09T14:35:03Z,ios,186626,US,107.122.84.145,Back to the Old House - 2011 Remaster,boygenius,Louder Than Bombs,spotify:track:6LUGvXEAK8WxIBYK43uoTb,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707489118,FALSE,,,
197,2024-02-09T14:36:01Z,ios,56158,US,107.122.84.145,This Charming Man - 2011 Remaster,Ed Sheeran,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707489304,FALSE,,,
198,2024-02-09T14:41:58Z,ios,358871,US,107.122.84.145,Back to the Old House - 2011 Remaster,Paul Simon,Louder Than Bombs,spotify:track:6LUGvXEAK8WxIBYK43uoTb,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707489361,FALSE,,,
199,2024-02-09T14:46:24Z,ios,265414,US,107.122.84.145,This Charming Man - 2011 Remaster,Dua Lipa,The Smiths,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707489719,FALSE,,,
200,2024-02-09T14:48:18Z,ios,112706,US,107.122.84.145,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",Wilson Phillips,Hatful of Hollow,spotify:track:6BrMEbPSSj55nQhkgf6DnE,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707489985,FALSE,,,
201,2024-02-09T14:51:54Z,ios,215760,US,107.122.84.147,Heaven Knows I'm Miserable Now - 2011 Remaster,Bronson Diamond,Hatful of Hollow,spotify:track:1xaTREM89RbIxkcjlpf4Uw,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707490099,FALSE,,,
202,2024-02-09T14:56:20Z,ios,265466,US,107.122.81.113,There Is a Light That Never Goes Out - Take 1,Billie Eilish,There Is a Light That Never Goes Out,spotify:track:2OUPZheGd8XbNQwBMImYnI,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1707490315,FALSE,,,
203,2024-02-09T14:58:42Z,ios,59237,US,107.122.84.146,Bigmouth Strikes Again - 2011 Remaster,Fifth Harmony,The Queen Is Dead,spotify:track:2OErSh4oVVAUll0vHxdr6p,,,,trackdone,logout,FALSE,FALSE,FALSE,1707490581,FALSE,,,
204,2024-02-09T20:26:49Z,ios,7918,US,71.63.242.73,The Promise,¥$,When In Rome,spotify:track:48p5E25cFPanxuwCTmTpuL,,,,clickrow,endplay,FALSE,TRUE,FALSE,1707510401,FALSE,,,
205,2024-02-09T20:30:24Z,ios,216600,US,71.63.242.73,Me And You,Dave,Let It Shine,spotify:track:33pEKWX4isAp2xAp82gzbj,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707510409,FALSE,,,
206,2024-02-09T20:30:55Z,ios,29612,US,71.63.242.73,Me And You,The Weeknd,Let It Shine,spotify:track:33pEKWX4isAp2xAp82gzbj,,,,trackdone,endplay,FALSE,TRUE,FALSE,1707510624,FALSE,,,
207,2024-02-09T20:33:51Z,ios,176253,US,71.63.242.73,Don't Run Away,ayokay,Let It Shine,spotify:track:6knXMt7UIPPJveAtsP1Dq4,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1707510656,FALSE,,,
